,path,label_cll,label_fl,label_mcl,row,col
22,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,3,3
23,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,3,4
24,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,3,5
25,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,3,6
26,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,3,7
27,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,3,8
28,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,3,9
29,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,3,10
30,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,1
31,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,2
32,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,3
33,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,4
34,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,5
35,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,6
36,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,7
37,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,8
38,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,9
39,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,4,10
40,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,1
41,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,2
42,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,3
43,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,4
44,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,5
45,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,6
46,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,7
47,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,8
48,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,9
49,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,5,10
50,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,1
51,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,2
52,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,3
53,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,4
54,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,5
55,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,6
56,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,7
57,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,8
58,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,9
59,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,6,10
60,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,1
61,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,2
62,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,3
63,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,4
64,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,5
65,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,6
66,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,7
67,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,8
68,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,9
69,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,7,10
70,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,1
71,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,2
72,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,3
73,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,4
74,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,5
75,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,6
76,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,7
77,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,8
78,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,9
79,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-3362-R2_006.tif,0.0,0.0,1.0,8,10
80,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,1
81,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,2
82,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,3
83,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,4
84,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,5
85,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,6
86,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,7
87,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,8
88,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,9
89,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,1,10
90,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,1
91,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,2
92,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,3
93,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,4
94,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,5
95,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,6
96,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,7
97,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,8
98,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,9
99,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,2,10
100,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,1
101,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,2
102,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,3
103,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,4
104,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,5
105,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,6
106,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,7
107,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,8
108,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,9
109,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,3,10
110,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,1
111,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,2
112,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,3
113,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,4
114,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,5
115,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,6
116,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,7
117,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,8
118,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,9
119,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,4,10
120,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,1
121,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,2
122,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,3
123,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,4
124,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,5
125,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,6
126,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,7
127,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,8
128,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,9
129,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,5,10
130,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,1
131,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,2
132,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,3
133,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,4
134,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,5
135,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,6
136,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,7
137,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,8
138,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,9
139,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,6,10
140,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,1
141,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,2
142,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,3
143,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,4
144,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,5
145,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,6
146,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,7
147,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,8
148,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,9
149,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,7,10
150,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,1
151,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,2
152,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,3
153,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,4
154,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,5
155,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,6
156,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,7
157,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,8
158,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,9
159,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/MCL/sj-05-1374_004.tif,0.0,0.0,1.0,8,10
160,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,1
161,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,2
162,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,3
163,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,4
164,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,5
165,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,6
166,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,7
167,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,8
168,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,9
169,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,1,10
170,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,1
171,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,2
172,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,3
173,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,4
174,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,5
175,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,6
176,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,7
177,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,8
178,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,9
179,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,2,10
180,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,1
181,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,2
182,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,3
183,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,4
184,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,5
185,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,6
186,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,7
187,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,8
188,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,9
189,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,3,10
190,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,1
191,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,2
192,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,3
193,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,4
194,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,5
195,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,6
196,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,7
197,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,8
198,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,9
199,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,4,10
200,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,5,1
201,/home/khoenix/Desktop/HDA/lymphoma-subtype-classification/data/CLL/sj-05-5269-R10_008.tif,1.0,0.0,0.0,5,2
